timestamp,sensor_id,temperature,humidity,co2_ppm,battery_level
2024-05-03T15:04:00Z,OFFICE_01,23.18,44.13,413.8,0.0
2024-05-03T15:05:00Z,BATHROOM_01,25.39,61.92,,59.107
2024-05-03T15:05:00Z,BEDROOM_01,19.16,58.98,,43.5576
2024-05-03T15:05:00Z,KITCHEN_01,24.26,49.81,403.0,83.307
2024-05-03T15:05:00Z,LIVING_ROOM_01,22.2,48.9,430.1,96.607
2024-05-03T15:05:00Z,OFFICE_01,22.89,45.05,411.0,0.0
2024-05-03T15:06:00Z,BATHROOM_01,25.57,61.94,,59.1065
2024-05-03T15:06:00Z,BEDROOM_01,19.22,58.61,,43.5572
2024-05-03T15:06:00Z,KITCHEN_01,24.1,50.3,423.3,83.3065
2024-05-03T15:06:00Z,LIVING_ROOM_01,22.49,49.33,433.4,96.6065
2024-05-03T15:06:00Z,OFFICE_01,23.04,43.55,429.7,0.0
2024-05-03T15:07:00Z,BATHROOM_01,25.47,60.98,,59.106
2024-05-03T15:07:00Z,BEDROOM_01,19.35,57.46,,43.5568
2024-05-03T15:07:00Z,KITCHEN_01,24.21,49.7,420.0,83.306
2024-05-03T15:07:00Z,LIVING_ROOM_01,22.58,48.75,431.5,96.606
2024-05-03T15:07:00Z,OFFICE_01,22.96,43.83,426.8,0.0
2024-05-03T15:08:00Z,BATHROOM_01,25.28,61.71,,59.1055
2024-05-03T15:08:00Z,BEDROOM_01,19.16,58.54,,43.5564
2024-05-03T15:08:00Z,KITCHEN_01,24.08,50.04,427.9,83.3055
2024-05-03T15:08:00Z,LIVING_ROOM_01,22.5,48.65,428.7,96.6055
2024-05-03T15:08:00Z,OFFICE_01,22.92,44.14,428.1,0.0
2024-05-03T15:09:00Z,BATHROOM_01,25.32,62.01,,59.105
2024-05-03T15:09:00Z,BEDROOM_01,19.17,57.32,,43.556
2024-05-03T15:09:00Z,KITCHEN_01,24.11,50.13,417.8,83.305
2024-05-03T15:09:00Z,LIVING_ROOM_01,22.52,49.36,441.9,96.605
2024-05-03T15:09:00Z,OFFICE_01,23.05,44.63,413.5,0.0
2024-05-03T15:10:00Z,BATHROOM_01,25.45,61.46,,59.1045
2024-05-03T15:10:00Z,BEDROOM_01,19.17,58.18,,43.5556
2024-05-03T15:10:00Z,KITCHEN_01,24.07,49.61,420.9,83.3045
2024-05-03T15:10:00Z,LIVING_ROOM_01,22.62,48.94,418.3,96.6045
2024-05-03T15:10:00Z,OFFICE_01,22.96,44.42,430.1,0.0
2024-05-03T15:11:00Z,BATHROOM_01,25.36,61.25,,59.104
2024-05-03T15:11:00Z,BEDROOM_01,19.19,58.24,,43.5552
2024-05-03T15:11:00Z,KITCHEN_01,24.11,50.06,433.2,83.304
2024-05-03T15:11:00Z,LIVING_ROOM_01,22.47,49.09,431.1,96.604
2024-05-03T15:11:00Z,OFFICE_01,23.1,43.87,411.9,0.0
2024-05-03T15:12:00Z,BATHROOM_01,25.17,61.45,,59.1035
2024-05-03T15:12:00Z,BEDROOM_01,19.15,57.99,,43.5548
2024-05-03T15:12:00Z,KITCHEN_01,24.11,49.77,420.8,83.3035
2024-05-03T15:12:00Z,LIVING_ROOM_01,22.43,48.39,417.7,96.6035
2024-05-03T15:12:00Z,OFFICE_01,22.92,43.98,435.6,0.0
2024-05-03T15:13:00Z,BATHROOM_01,25.3,61.43,,59.103
2024-05-03T15:13:00Z,BEDROOM_01,19.25,57.35,,43.5544
2024-05-03T15:13:00Z,KITCHEN_01,24.08,49.95,432.6,83.303
2024-05-03T15:13:00Z,LIVING_ROOM_01,22.34,48.34,429.0,96.603
2024-05-03T15:13:00Z,OFFICE_01,22.84,44.41,418.3,0.0
2024-05-03T15:14:00Z,BATHROOM_01,25.48,61.77,,59.1025
2024-05-03T15:14:00Z,BEDROOM_01,19.06,58.14,,43.554
2024-05-03T15:14:00Z,KITCHEN_01,24.04,51.14,423.6,83.3025
2024-05-03T15:14:00Z,LIVING_ROOM_01,22.52,48.55,433.4,96.6025
2024-05-03T15:14:00Z,OFFICE_01,22.86,45.22,420.2,0.0
2024-05-03T15:15:00Z,BATHROOM_01,25.38,61.96,,59.102
2024-05-03T15:15:00Z,BEDROOM_01,19.14,58.02,,43.5536
2024-05-03T15:15:00Z,KITCHEN_01,24.11,49.73,420.2,83.302
2024-05-03T15:15:00Z,LIVING_ROOM_01,22.27,48.99,422.6,96.602
2024-05-03T15:15:00Z,OFFICE_01,22.68,44.65,451.5,0.0
2024-05-03T15:16:00Z,BATHROOM_01,25.31,61.65,,59.1015
2024-05-03T15:16:00Z,BEDROOM_01,19.19,57.75,,43.5532
2024-05-03T15:16:00Z,KITCHEN_01,24.06,50.24,417.9,83.3015
2024-05-03T15:16:00Z,LIVING_ROOM_01,22.41,49.67,420.2,96.6015
2024-05-03T15:16:00Z,OFFICE_01,22.9,44.11,418.8,0.0
2024-05-03T15:17:00Z,BATHROOM_01,25.18,62.63,,59.101
2024-05-03T15:17:00Z,BEDROOM_01,19.09,57.26,,43.5528
2024-05-03T15:17:00Z,KITCHEN_01,24.03,50.64,415.8,83.301
2024-05-03T15:17:00Z,LIVING_ROOM_01,22.39,49.06,427.3,96.601
2024-05-03T15:17:00Z,OFFICE_01,22.75,45.38,424.6,0.0
2024-05-03T15:18:00Z,BATHROOM_01,25.28,61.38,,59.1005
2024-05-03T15:18:00Z,BEDROOM_01,19.2,57.98,,43.5524
2024-05-03T15:18:00Z,KITCHEN_01,24.08,49.6,433.3,83.3005
2024-05-03T15:18:00Z,LIVING_ROOM_01,22.27,49.11,423.1,96.6005
2024-05-03T15:18:00Z,OFFICE_01,22.92,44.14,423.4,0.0
2024-05-03T15:19:00Z,BATHROOM_01,25.31,61.42,,59.1
2024-05-03T15:19:00Z,BEDROOM_01,19.33,57.82,,43.552
2024-05-03T15:19:00Z,KITCHEN_01,23.91,51.02,410.8,83.3
2024-05-03T15:19:00Z,LIVING_ROOM_01,22.19,49.51,423.7,96.6
2024-05-03T15:19:00Z,OFFICE_01,22.89,44.67,429.7,0.0
2024-05-03T15:20:00Z,BATHROOM_01,25.23,62.21,,59.0995
2024-05-03T15:20:00Z,BEDROOM_01,19.03,57.62,,43.5516
2024-05-03T15:20:00Z,KITCHEN_01,23.98,50.27,439.3,83.2995
2024-05-03T15:20:00Z,LIVING_ROOM_01,22.29,49.13,423.9,96.5995
2024-05-03T15:20:00Z,OFFICE_01,22.78,44.34,445.4,0.0
2024-05-03T15:21:00Z,BATHROOM_01,25.25,61.72,,59.099
2024-05-03T15:21:00Z,BEDROOM_01,19.07,58.47,,43.5512
2024-05-03T15:21:00Z,KITCHEN_01,23.98,50.26,426.4,83.299
2024-05-03T15:21:00Z,LIVING_ROOM_01,22.47,48.82,411.2,96.599
2024-05-03T15:21:00Z,OFFICE_01,22.94,45.24,419.6,0.0
2024-05-03T15:22:00Z,BATHROOM_01,25.09,62.3,,59.0985
2024-05-03T15:22:00Z,BEDROOM_01,19.07,58.29,,43.5508
2024-05-03T15:22:00Z,KITCHEN_01,23.95,50.65,438.9,83.2985
2024-05-03T15:22:00Z,LIVING_ROOM_01,22.33,49.82,422.2,96.5985
2024-05-03T15:22:00Z,OFFICE_01,22.75,45.33,432.8,0.0
2024-05-03T15:23:00Z,BATHROOM_01,25.15,62.5,,59.098
2024-05-03T15:23:00Z,BEDROOM_01,19.07,57.69,,43.5504
2024-05-03T15:23:00Z,KITCHEN_01,23.96,49.91,431.3,83.298
2024-05-03T15:23:00Z,LIVING_ROOM_01,22.33,48.81,417.1,96.598
2024-05-03T15:23:00Z,OFFICE_01,22.88,44.8,411.9,0.0
2024-05-03T15:24:00Z,BATHROOM_01,25.12,62.49,,59.0975
2024-05-03T15:24:00Z,BEDROOM_01,19.07,58.11,,43.55
2024-05-03T15:24:00Z,KITCHEN_01,23.9,50.38,437.5,83.2975
2024-05-03T15:24:00Z,LIVING_ROOM_01,22.36,49.31,427.1,96.5975
2024-05-03T15:24:00Z,OFFICE_01,22.92,44.22,423.4,0.0
2024-05-03T15:25:00Z,BATHROOM_01,25.15,62.38,,59.097
2024-05-03T15:25:00Z,BEDROOM_01,19.05,57.69,,43.5496
2024-05-03T15:25:00Z,KITCHEN_01,23.86,50.55,421.0,83.297
2024-05-03T15:25:00Z,LIVING_ROOM_01,22.28,49.66,418.6,96.597
2024-05-03T15:25:00Z,OFFICE_01,22.87,44.17,419.3,0.0
2024-05-03T15:26:00Z,BATHROOM_01,25.13,61.95,,59.0965
2024-05-03T15:26:00Z,BEDROOM_01,18.96,58.33,,43.5492
2024-05-03T15:26:00Z,KITCHEN_01,23.91,49.97,426.4,83.2965
2024-05-03T15:26:00Z,LIVING_ROOM_01,22.35,49.29,414.4,96.5965
2024-05-03T15:26:00Z,OFFICE_01,22.82,44.14,414.3,0.0
2024-05-03T15:27:00Z,BATHROOM_01,24.99,62.5,,59.096
2024-05-03T15:27:00Z,BEDROOM_01,19.15,58.01,,43.5488
2024-05-03T15:27:00Z,KITCHEN_01,23.87,50.22,450.5,83.296
2024-05-03T15:27:00Z,LIVING_ROOM_01,22.24,48.83,428.8,96.596
2024-05-03T15:27:00Z,OFFICE_01,22.85,44.54,425.9,0.0
2024-05-03T15:28:00Z,BATHROOM_01,25.15,61.4,,59.0955
2024-05-03T15:28:00Z,BEDROOM_01,19.11,58.22,,43.5484
2024-05-03T15:28:00Z,KITCHEN_01,23.97,49.99,419.1,83.2955
2024-05-03T15:28:00Z,LIVING_ROOM_01,22.3,48.9,421.8,96.5955
2024-05-03T15:28:00Z,OFFICE_01,22.82,44.52,410.2,0.0
2024-05-03T15:29:00Z,BATHROOM_01,24.98,62.05,,59.095
2024-05-03T15:29:00Z,BEDROOM_01,19.06,58.05,,43.548
2024-05-03T15:29:00Z,KITCHEN_01,23.96,50.17,421.2,83.295
2024-05-03T15:29:00Z,LIVING_ROOM_01,22.23,49.45,429.3,96.595
2024-05-03T15:29:00Z,OFFICE_01,22.86,44.4,424.8,0.0
2024-05-03T15:30:00Z,BATHROOM_01,25.15,61.94,,59.0945
2024-05-03T15:30:00Z,BEDROOM_01,19.05,58.0,,43.5476
2024-05-03T15:30:00Z,KITCHEN_01,23.77,50.67,434.9,83.2945
2024-05-03T15:30:00Z,LIVING_ROOM_01,22.3,49.71,429.3,96.5945
2024-05-03T15:30:00Z,OFFICE_01,22.69,45.56,447.4,0.0
2024-05-03T15:31:00Z,BATHROOM_01,25.07,61.97,,59.094
2024-05-03T15:31:00Z,BEDROOM_01,18.99,57.92,,43.5472
2024-05-03T15:31:00Z,KITCHEN_01,23.73,50.72,436.7,83.294
2024-05-03T15:31:00Z,LIVING_ROOM_01,22.35,48.7,421.4,96.594
2024-05-03T15:31:00Z,OFFICE_01,22.73,44.19,418.8,0.0
2024-05-03T15:32:00Z,BATHROOM_01,25.03,62.58,,59.0935
2024-05-03T15:32:00Z,BEDROOM_01,19.14,58.5,,43.5468
2024-05-03T15:32:00Z,KITCHEN_01,23.98,49.73,409.7,83.2935
2024-05-03T15:32:00Z,LIVING_ROOM_01,22.27,49.13,440.4,96.5935
2024-05-03T15:32:00Z,OFFICE_01,22.69,45.0,444.5,0.0
2024-05-03T15:33:00Z,BATHROOM_01,25.1,61.94,,59.093
2024-05-03T15:33:00Z,BEDROOM_01,18.9,58.04,,43.5464
2024-05-03T15:33:00Z,KITCHEN_01,23.73,50.62,420.8,83.293
2024-05-03T15:33:00Z,LIVING_ROOM_01,22.15,49.67,444.6,96.593
2024-05-03T15:33:00Z,OFFICE_01,22.74,44.6,436.4,0.0
2024-05-03T15:34:00Z,BATHROOM_01,24.83,61.67,,59.0925
2024-05-03T15:34:00Z,BEDROOM_01,18.9,57.93,,43.546
2024-05-03T15:34:00Z,KITCHEN_01,23.82,50.04,432.6,83.2925
2024-05-03T15:34:00Z,LIVING_ROOM_01,22.17,49.11,444.6,96.5925
2024-05-03T15:34:00Z,OFFICE_01,22.61,44.75,419.4,0.0
2024-05-03T15:35:00Z,BATHROOM_01,24.83,62.31,,59.092
2024-05-03T15:35:00Z,BEDROOM_01,19.2,57.85,,43.5456
2024-05-03T15:35:00Z,KITCHEN_01,23.71,50.65,431.8,83.292
2024-05-03T15:35:00Z,LIVING_ROOM_01,22.23,48.95,421.2,96.592
2024-05-03T15:35:00Z,OFFICE_01,22.58,44.61,421.3,0.0
2024-05-03T15:36:00Z,BATHROOM_01,25.05,61.66,,59.0915
2024-05-03T15:36:00Z,BEDROOM_01,19.02,58.72,,43.5452
2024-05-03T15:36:00Z,KITCHEN_01,23.74,51.22,404.2,83.2915
2024-05-03T15:36:00Z,LIVING_ROOM_01,22.26,49.71,404.0,96.5915
2024-05-03T15:36:00Z,OFFICE_01,22.8,44.85,424.5,0.0
2024-05-03T15:37:00Z,BATHROOM_01,25.06,61.99,,59.091
2024-05-03T15:37:00Z,BEDROOM_01,18.92,57.8,,43.5448
2024-05-03T15:37:00Z,KITCHEN_01,23.81,51.12,439.0,83.291
2024-05-03T15:37:00Z,LIVING_ROOM_01,22.19,49.13,447.9,96.591
2024-05-03T15:37:00Z,OFFICE_01,22.62,44.93,445.2,0.0
2024-05-03T15:38:00Z,BATHROOM_01,24.89,62.77,,59.0905
2024-05-03T15:38:00Z,BEDROOM_01,19.04,58.54,,43.5444
2024-05-03T15:38:00Z,KITCHEN_01,23.69,49.63,443.5,83.2905
2024-05-03T15:38:00Z,LIVING_ROOM_01,22.2,49.68,421.2,96.5905
2024-05-03T15:38:00Z,OFFICE_01,22.73,44.85,422.9,0.0
2024-05-03T15:39:00Z,BATHROOM_01,24.7,62.95,,59.09
2024-05-03T15:39:00Z,BEDROOM_01,19.19,57.82,,43.544
2024-05-03T15:39:00Z,KITCHEN_01,23.61,51.26,420.7,83.29
2024-05-03T15:39:00Z,LIVING_ROOM_01,22.17,48.37,439.6,96.59
2024-05-03T15:39:00Z,OFFICE_01,22.72,44.73,436.5,0.0
2024-05-03T15:40:00Z,BATHROOM_01,24.84,61.38,,59.0895
2024-05-03T15:40:00Z,BEDROOM_01,18.92,57.96,,43.5436
2024-05-03T15:40:00Z,KITCHEN_01,23.78,50.6,436.2,83.2895
2024-05-03T15:40:00Z,LIVING_ROOM_01,22.27,49.12,418.5,96.5895
2024-05-03T15:40:00Z,OFFICE_01,22.72,44.71,420.3,0.0
2024-05-03T15:41:00Z,BATHROOM_01,24.94,61.66,,59.089
2024-05-03T15:41:00Z,BEDROOM_01,18.97,58.33,,43.5432
2024-05-03T15:41:00Z,KITCHEN_01,23.7,50.42,429.4,83.289
2024-05-03T15:41:00Z,LIVING_ROOM_01,22.37,48.92,431.3,96.589
2024-05-03T15:41:00Z,OFFICE_01,22.64,44.91,428.0,0.0
2024-05-03T15:42:00Z,BATHROOM_01,24.91,61.99,,59.0885
2024-05-03T15:42:00Z,BEDROOM_01,18.98,58.15,,43.5428
2024-05-03T15:42:00Z,KITCHEN_01,23.57,50.05,423.1,83.2885
2024-05-03T15:42:00Z,LIVING_ROOM_01,22.25,49.47,422.9,96.5885
2024-05-03T15:42:00Z,OFFICE_01,22.6,45.37,415.7,0.0
2024-05-03T15:43:00Z,BATHROOM_01,24.77,62.43,,59.088
2024-05-03T15:43:00Z,BEDROOM_01,19.07,57.82,,43.5424
2024-05-03T15:43:00Z,KITCHEN_01,23.66,50.78,440.3,83.288
2024-05-03T15:43:00Z,LIVING_ROOM_01,22.33,48.67,436.0,96.588
2024-05-03T15:43:00Z,OFFICE_01,22.67,45.33,430.3,0.0
2024-05-03T15:44:00Z,BATHROOM_01,24.86,61.77,,59.0875
2024-05-03T15:44:00Z,BEDROOM_01,19.07,58.69,,43.542
2024-05-03T15:44:00Z,KITCHEN_01,23.66,50.36,424.4,83.2875
2024-05-03T15:44:00Z,LIVING_ROOM_01,22.1,49.42,434.5,96.5875
2024-05-03T15:44:00Z,OFFICE_01,22.6,44.67,426.8,0.0
2024-05-03T15:45:00Z,BATHROOM_01,24.67,61.91,,59.087
2024-05-03T15:45:00Z,BEDROOM_01,19.08,58.72,,43.5416
2024-05-03T15:45:00Z,KITCHEN_01,23.56,50.47,411.5,83.287
2024-05-03T15:45:00Z,LIVING_ROOM_01,22.01,49.7,443.3,96.587
2024-05-03T15:46:00Z,BATHROOM_01,24.62,62.85,,59.0865
2024-05-03T15:46:00Z,BEDROOM_01,18.86,58.16,,43.5412
2024-05-03T15:46:00Z,KITCHEN_01,23.58,51.35,442.5,83.2865
2024-05-03T15:46:00Z,LIVING_ROOM_01,22.09,49.94,439.0,96.5865
2024-05-03T15:46:00Z,OFFICE_01,22.77,44.47,442.4,0.0
2024-05-03T15:47:00Z,BATHROOM_01,24.76,62.24,,59.086
2024-05-03T15:47:00Z,BEDROOM_01,19.0,58.55,,43.5408
2024-05-03T15:47:00Z,KITCHEN_01,23.68,51.21,439.1,83.286
2024-05-03T15:47:00Z,LIVING_ROOM_01,22.17,48.99,424.4,96.586
2024-05-03T15:47:00Z,OFFICE_01,22.63,44.52,432.6,0.0
2024-05-03T15:48:00Z,BATHROOM_01,24.73,62.55,,59.0855
2024-05-03T15:48:00Z,BEDROOM_01,18.89,58.42,,43.5404
2024-05-03T15:48:00Z,KITCHEN_01,23.46,50.68,420.4,83.2855
2024-05-03T15:48:00Z,LIVING_ROOM_01,22.14,49.62,435.0,96.5855
2024-05-03T15:48:00Z,OFFICE_01,22.65,44.39,449.7,0.0
2024-05-03T15:49:00Z,BATHROOM_01,24.59,63.42,,59.085
2024-05-03T15:49:00Z,BEDROOM_01,18.91,58.31,,43.54
2024-05-03T15:49:00Z,KITCHEN_01,23.63,50.33,437.0,83.285
2024-05-03T15:49:00Z,LIVING_ROOM_01,21.97,49.97,422.7,96.585
2024-05-03T15:49:00Z,OFFICE_01,22.74,44.44,422.7,0.0
2024-05-03T15:50:00Z,BATHROOM_01,24.75,62.09,,59.0845
2024-05-03T15:50:00Z,BEDROOM_01,18.93,57.95,,43.5396
2024-05-03T15:50:00Z,KITCHEN_01,23.71,50.81,449.8,83.2845
2024-05-03T15:50:00Z,LIVING_ROOM_01,22.21,50.18,448.6,96.5845
2024-05-03T15:50:00Z,OFFICE_01,22.45,45.01,457.4,0.0
2024-05-03T15:51:00Z,BATHROOM_01,24.77,62.64,,59.084
2024-05-03T15:51:00Z,BEDROOM_01,19.02,58.6,,43.5392
2024-05-03T15:51:00Z,KITCHEN_01,23.49,50.35,424.1,83.284
2024-05-03T15:51:00Z,LIVING_ROOM_01,22.08,49.67,417.8,96.584
2024-05-03T15:51:00Z,OFFICE_01,22.39,45.16,455.3,0.0
2024-05-03T15:52:00Z,BATHROOM_01,24.77,61.77,,59.0835
2024-05-03T15:52:00Z,BEDROOM_01,18.97,58.26,,43.5388
2024-05-03T15:52:00Z,KITCHEN_01,23.41,50.87,446.9,83.2835
2024-05-03T15:52:00Z,LIVING_ROOM_01,22.06,50.45,415.8,96.5835
2024-05-03T15:52:00Z,OFFICE_01,22.49,45.07,431.5,0.0
2024-05-03T15:53:00Z,BATHROOM_01,24.61,62.18,,59.083
2024-05-03T15:53:00Z,BEDROOM_01,18.76,58.25,,43.5384
2024-05-03T15:53:00Z,KITCHEN_01,23.43,51.41,410.6,83.283
2024-05-03T15:53:00Z,LIVING_ROOM_01,22.1,49.41,441.0,96.583
2024-05-03T15:53:00Z,OFFICE_01,22.57,45.14,440.0,0.0
2024-05-03T15:54:00Z,BATHROOM_01,24.6,62.74,,59.0825
2024-05-03T15:54:00Z,BEDROOM_01,18.97,57.87,,43.538
2024-05-03T15:54:00Z,KITCHEN_01,23.42,51.52,435.8,83.2825
2024-05-03T15:54:00Z,LIVING_ROOM_01,22.03,49.89,435.9,96.5825
2024-05-03T15:54:00Z,OFFICE_01,22.63,44.16,444.2,0.0
2024-05-03T15:55:00Z,BATHROOM_01,24.62,62.97,,59.082
2024-05-03T15:55:00Z,BEDROOM_01,19.03,58.32,,43.5376
2024-05-03T15:55:00Z,KITCHEN_01,23.53,50.06,418.1,83.282
2024-05-03T15:55:00Z,LIVING_ROOM_01,21.97,49.28,441.3,96.582
2024-05-03T15:55:00Z,OFFICE_01,22.46,44.63,426.0,0.0
2024-05-03T15:56:00Z,BATHROOM_01,24.71,62.46,,59.0815
2024-05-03T15:56:00Z,BEDROOM_01,18.83,58.93,,43.5372
2024-05-03T15:56:00Z,KITCHEN_01,23.33,51.33,417.9,83.2815
2024-05-03T15:56:00Z,LIVING_ROOM_01,21.93,50.02,415.7,96.5815
2024-05-03T15:56:00Z,OFFICE_01,22.71,45.16,439.6,0.0
2024-05-03T15:57:00Z,BATHROOM_01,24.62,62.58,,59.081
2024-05-03T15:57:00Z,BEDROOM_01,18.93,57.83,,43.5368
2024-05-03T15:57:00Z,KITCHEN_01,23.42,51.1,424.5,83.281
2024-05-03T15:57:00Z,LIVING_ROOM_01,22.16,48.97,452.4,96.581
2024-05-03T15:57:00Z,OFFICE_01,22.57,45.17,430.4,0.0
2024-05-03T15:58:00Z,BATHROOM_01,24.57,63.0,,59.0805
2024-05-03T15:58:00Z,BEDROOM_01,18.77,58.53,,43.5364
2024-05-03T15:58:00Z,KITCHEN_01,23.19,51.2,453.2,83.2805
2024-05-03T15:58:00Z,LIVING_ROOM_01,22.17,49.29,454.1,96.5805
2024-05-03T15:58:00Z,OFFICE_01,22.52,45.44,434.3,0.0
2024-05-03T15:59:00Z,BATHROOM_01,24.63,62.44,,59.08
2024-05-03T15:59:00Z,BEDROOM_01,18.97,57.91,,43.536
2024-05-03T15:59:00Z,KITCHEN_01,23.49,51.11,402.5,83.28
2024-05-03T15:59:00Z,LIVING_ROOM_01,22.04,49.72,454.6,96.58
2024-05-03T15:59:00Z,OFFICE_01,22.49,44.47,452.1,0.0
2024-05-03T16:00:00Z,BATHROOM_01,24.64,62.65,,59.0795
2024-05-03T16:00:00Z,BEDROOM_01,18.91,57.87,,43.5356
2024-05-03T16:00:00Z,KITCHEN_01,23.38,51.56,445.3,83.2795
2024-05-03T16:00:00Z,LIVING_ROOM_01,22.0,49.97,432.2,96.5795
2024-05-03T16:00:00Z,OFFICE_01,22.6,45.44,433.1,0.0
2024-05-03T16:00:00Z,OFFICE_01,22.48,45.16,451.1,0.0
2024-05-03T16:01:00Z,BATHROOM_01,24.49,63.46,,59.079
2024-05-03T16:01:00Z,BEDROOM_01,18.89,58.38,,43.5352
2024-05-03T16:01:00Z,KITCHEN_01,23.24,51.13,457.6,83.279
2024-05-03T16:01:00Z,LIVING_ROOM_01,22.14,49.2,452.0,96.579
2024-05-03T16:01:00Z,OFFICE_01,22.4,45.61,460.5,0.0
2024-05-03T16:02:00Z,BATHROOM_01,24.53,62.58,,59.0785
2024-05-03T16:02:00Z,BEDROOM_01,18.77,57.95,,43.5348
2024-05-03T16:02:00Z,KITCHEN_01,23.39,50.49,440.7,83.2785
2024-05-03T16:02:00Z,LIVING_ROOM_01,22.02,49.84,421.6,96.5785
2024-05-03T16:02:00Z,OFFICE_01,22.57,44.47,449.3,0.0
2024-05-03T16:03:00Z,BATHROOM_01,24.41,63.16,,59.078
2024-05-03T16:03:00Z,BEDROOM_01,18.76,58.48,,43.5344
2024-05-03T16:03:00Z,KITCHEN_01,23.4,51.16,435.6,83.278
2024-05-03T16:03:00Z,LIVING_ROOM_01,21.99,49.85,446.6,96.578
2024-05-03T16:03:00Z,OFFICE_01,22.27,44.38,442.3,0.0
2024-05-03T16:04:00Z,BATHROOM_01,24.49,62.87,,59.0775
2024-05-03T16:04:00Z,BEDROOM_01,18.98,58.88,,43.534
2024-05-03T16:04:00Z,KITCHEN_01,23.23,51.71,446.8,83.2775
2024-05-03T16:04:00Z,LIVING_ROOM_01,21.94,50.08,440.7,96.5775
2024-05-03T16:04:00Z,OFFICE_01,22.46,45.38,432.1,0.0
2024-05-03T16:05:00Z,BATHROOM_01,24.59,62.54,,59.077
2024-05-03T16:05:00Z,BEDROOM_01,18.79,58.72,,43.5336
2024-05-03T16:05:00Z,KITCHEN_01,23.3,51.0,460.3,83.277
2024-05-03T16:05:00Z,LIVING_ROOM_01,21.89,49.85,442.9,96.577
2024-05-03T16:05:00Z,OFFICE_01,22.47,45.06,436.6,0.0
2024-05-03T16:06:00Z,BATHROOM_01,24.42,62.27,,59.0765
2024-05-03T16:06:00Z,BEDROOM_01,18.9,58.58,,43.5332
2024-05-03T16:06:00Z,KITCHEN_01,23.28,50.76,442.3,83.2765
2024-05-03T16:06:00Z,LIVING_ROOM_01,21.9,49.21,454.0,96.5765
2024-05-03T16:06:00Z,OFFICE_01,22.54,45.4,448.1,0.0
2024-05-03T16:07:00Z,BATHROOM_01,24.47,61.99,,59.076
2024-05-03T16:07:00Z,BEDROOM_01,18.74,58.49,,43.5328
2024-05-03T16:07:00Z,KITCHEN_01,23.43,51.01,446.7,83.276
2024-05-03T16:07:00Z,LIVING_ROOM_01,21.91,49.61,458.5,96.576
2024-05-03T16:07:00Z,OFFICE_01,22.57,44.82,451.9,0.0
2024-05-03T16:08:00Z,BATHROOM_01,24.41,62.95,,59.0755
2024-05-03T16:08:00Z,BEDROOM_01,18.78,58.77,,43.5324
2024-05-03T16:08:00Z,KITCHEN_01,23.2,50.77,442.9,83.2755
2024-05-03T16:08:00Z,LIVING_ROOM_01,21.92,49.83,440.7,96.5755
2024-05-03T16:08:00Z,OFFICE_01,22.48,44.57,452.7,0.0
2024-05-03T16:09:00Z,BATHROOM_01,24.2,63.13,,59.075
2024-05-03T16:09:00Z,BEDROOM_01,18.69,58.57,,43.532
2024-05-03T16:09:00Z,KITCHEN_01,23.24,50.62,434.4,83.275
2024-05-03T16:09:00Z,LIVING_ROOM_01,21.89,49.11,463.3,96.575
2024-05-03T16:09:00Z,OFFICE_01,22.45,44.45,439.7,0.0
2024-05-03T16:10:00Z,BATHROOM_01,24.37,62.93,,59.0745
2024-05-03T16:10:00Z,BEDROOM_01,18.84,57.31,,43.5316
2024-05-03T16:10:00Z,KITCHEN_01,23.2,51.6,449.7,83.2745
2024-05-03T16:10:00Z,LIVING_ROOM_01,21.97,49.77,447.5,96.5745
2024-05-03T16:10:00Z,OFFICE_01,22.46,45.36,443.4,0.0
2024-05-03T16:11:00Z,BATHROOM_01,24.26,62.99,,59.074
2024-05-03T16:11:00Z,BEDROOM_01,18.69,59.03,,43.5312
2024-05-03T16:11:00Z,KITCHEN_01,23.33,50.67,464.0,83.274
2024-05-03T16:11:00Z,LIVING_ROOM_01,21.85,49.85,438.2,96.574
2024-05-03T16:11:00Z,OFFICE_01,22.41,44.7,460.5,0.0
2024-05-03T16:12:00Z,BATHROOM_01,24.38,62.85,,59.0735
2024-05-03T16:12:00Z,BEDROOM_01,18.76,58.16,,43.5308
2024-05-03T16:12:00Z,KITCHEN_01,23.24,51.46,448.1,83.2735
2024-05-03T16:12:00Z,LIVING_ROOM_01,21.94,49.86,447.3,96.5735
2024-05-03T16:12:00Z,OFFICE_01,22.3,46.4,448.9,0.0
2024-05-03T16:13:00Z,BATHROOM_01,24.25,63.0,,59.073
2024-05-03T16:13:00Z,BEDROOM_01,18.92,58.55,,43.5304
2024-05-03T16:13:00Z,KITCHEN_01,23.28,51.59,447.4,83.273
2024-05-03T16:13:00Z,LIVING_ROOM_01,21.96,49.9,454.2,96.573
2024-05-03T16:13:00Z,OFFICE_01,22.39,45.08,458.7,0.0
2024-05-03T16:14:00Z,BATHROOM_01,24.15,62.94,,59.0725
2024-05-03T16:14:00Z,BEDROOM_01,18.8,57.55,,43.53
2024-05-03T16:14:00Z,KITCHEN_01,23.2,52.0,451.9,83.2725
2024-05-03T16:14:00Z,LIVING_ROOM_01,21.78,49.56,450.4,96.5725
2024-05-03T16:14:00Z,OFFICE_01,22.37,45.39,437.3,0.0
2024-05-03T16:15:00Z,BATHROOM_01,24.34,62.7,,59.072
